i,j,n_i,n_j,n_pairs_used,d_ij,cos_ij,cos_dist,med_T_sim,med_T_dist
9,14,200,200,40000,32.56239576080446,-0.060791221893384935,1.060791221893385,0.08139534883720931,0.9186046511627907
9,15,200,200,40000,31.110772171345847,0.027711027294024946,0.972288972705975,0.08235294117647059,0.9176470588235294
9,16,200,200,40000,30.968946139831555,0.033653776994347434,0.9663462230056525,0.08196721311475409,0.9180327868852459
9,17,200,200,40000,31.18696653579168,0.01749351049500389,0.9825064895049961,0.08196721311475409,0.9180327868852459
9,18,200,200,40000,32.06479524245515,-0.04050610344063,1.04050610344063,0.07954545454545454,0.9204545454545454
9,19,200,200,40000,31.1111877156289,0.016893804226385627,0.9831061957736144,0.08108108108108109,0.9189189189189189
9,20,200,200,40000,30.682111913395076,0.04070352068590912,0.9592964793140909,0.0851063829787234,0.9148936170212766
9,21,200,200,40000,31.12272147414017,0.011555003433346684,0.9884449965666533,0.08235294117647059,0.9176470588235294
9,22,200,200,40000,30.565200927061145,0.04485726205707525,0.9551427379429247,0.08490566037735849,0.9150943396226415
9,23,200,200,40000,31.80763914987948,-0.04131045417335424,1.0413104541733542,0.08333333333333333,0.9166666666666666
9,24,200,200,40000,30.381319463555464,0.04736236001352366,0.9526376399864763,0.08333333333333333,0.9166666666666666
9,25,200,200,40000,30.91251996682242,0.007500335919155113,0.9924996640808449,0.08333333333333333,0.9166666666666666
9,26,200,200,40000,30.477550449579013,0.03449475864491068,0.9655052413550893,0.0821917808219178,0.9178082191780822
9,27,200,200,40000,31.270069203114712,-0.02375053031313164,1.0237505303131316,0.08,0.92
9,28,200,200,40000,31.164631520681784,-0.024315469131246856,1.0243154691312468,0.08108108108108109,0.9189189189189189
9,29,200,200,40000,30.06787818291318,0.016371180116927134,0.9836288198830728,0.07792207792207792,0.922077922077922
10,11,200,200,40000,30.83070187963311,0.053017667880854935,0.9469823321191451,0.08421052631578947,0.9157894736842105
10,12,200,200,40000,31.509973094958816,0.010386273811216458,0.9896137261887835,0.08108108108108109,0.9189189189189189
10,13,200,200,40000,31.718198063586584,-0.006245274429515744,1.0062452744295158,0.07692307692307693,0.9230769230769231
10,14,200,200,40000,31.891473025360188,-0.018673459708145438,1.0186734597081455,0.07692307692307693,0.9230769230769231
10,15,200,200,40000,31.936102071264052,-0.02572756990156928,1.0257275699015693,0.08247422680412371,0.9175257731958762
10,16,200,200,40000,32.46369856700729,-0.06310394832313233,1.0631039483231324,0.07954545454545454,0.9204545454545454
10,17,200,200,40000,31.213991207716216,0.014667606705506191,0.9853323932944938,0.08080808080808081,0.9191919191919192
