i,j,n_i,n_j,n_pairs_used,d_ij,cos_ij,cos_dist,med_T_sim,med_T_dist
2,9,200,200,40000,9.833670552755528,-0.20955302312384427,1.2095530231238443,0.0603448275862069,0.9396551724137931
2,10,200,200,40000,7.390522738166493,0.31017145289875203,0.689828547101248,0.10588235294117647,0.8941176470588236
2,11,200,200,40000,9.562303553811102,-0.1735529810733095,1.1735529810733094,0.09734513274336283,0.9026548672566371
2,12,200,200,40000,9.75896107718305,-0.22855588313726374,1.2285558831372638,0.0625,0.9375
2,13,200,200,40000,9.280199900680927,-0.11870461743055111,1.118704617430551,0.13793103448275862,0.8620689655172413
2,14,200,200,40000,7.484183505678486,0.266793904986859,0.7332060950131409,0.09090909090909091,0.9090909090909091
2,15,200,200,40000,7.474764051228621,0.26097899223055515,0.7390210077694448,0.12222222222222222,0.8777777777777778
2,16,200,200,40000,8.204604916542813,0.09803417525322293,0.9019658247467771,0.12087912087912088,0.8791208791208791
2,17,200,200,40000,8.288368230293543,0.07418363086652033,0.9258163691334796,0.11711711711711711,0.8828828828828829
2,18,200,200,40000,7.90219799413127,0.15512184044844118,0.8448781595515589,0.11926605504587157,0.8807339449541285
2,19,200,200,40000,8.505747645277571,0.00588420650457668,0.9941157934954233,0.1271186440677966,0.8728813559322034
2,20,200,200,40000,8.318059446089899,0.04078602800324202,0.959213971996758,0.06557377049180328,0.9344262295081968
2,21,200,200,40000,8.645909485959631,-0.04083822713349091,1.0408382271334908,0.11382113821138211,0.8861788617886179
2,22,200,200,40000,8.489715868714546,-0.017403570702791187,1.017403570702791,0.07547169811320754,0.9245283018867925
2,23,200,200,40000,7.592259403730751,0.1851640599531487,0.8148359400468513,0.10377358490566038,0.8962264150943396
2,24,200,200,40000,9.024085036885648,-0.178466227764013,1.178466227764013,0.1,0.9
2,25,200,200,40000,8.124222812928307,0.0341981157443247,0.9658018842556753,0.10483870967741936,0.8951612903225806
2,26,200,200,40000,8.36033445927876,-0.045470524062510655,1.0454705240625106,0.11578947368421053,0.8842105263157894
2,27,200,200,40000,6.457975037820325,0.3951108146887192,0.6048891853112808,0.1,0.9
2,28,200,200,40000,8.67536500972916,-0.18107245984869755,1.1810724598486975,0.0970873786407767,0.9029126213592233
2,29,200,200,40000,7.770372024765354,0.018463227587788636,0.9815367724122114,0.09821428571428571,0.9017857142857143
2,30,200,200,40000,9.888034107665362,-0.005030356053289906,1.0050303560532898,0.12,0.88
2,31,200,200,40000,7.7837398667768785,0.3291517416318668,0.6708482583681332,0.13725490196078433,0.8627450980392157
2,32,200,79,15800,9.237793551063373,0.025131520538978117,0.9748684794610218,0.11702127659574468,0.8829787234042553
2,33,200,200,40000,8.304423499974385,0.19949421549044374,0.8005057845095562,0.07142857142857142,0.9285714285714286
2,34,200,200,40000,9.905991909853524,-0.15730326071191528,1.1573032607119154,0.0673076923076923,0.9326923076923077
2,35,200,200,40000,9.499678583319827,-0.09527747686314572,1.0952774768631457,0.10714285714285714,0.8928571428571429
2,36,200,200,40000,9.264959177046292,-0.0550416526510587,1.0550416526510586,0.10784313725490197,0.892156862745098
2,37,200,200,40000,8.814700467764249,0.04058121705441408,0.9594187829455859,0.12643678160919541,0.8735632183908046
2,38,200,200,40000,9.067227972061346,-0.027478434237862812,1.027478434237863,0.10185185185185185,0.8981481481481481
2,39,200,200,40000,8.225365913868071,0.1500385531110858,0.8499614468889142,0.09649122807017543,0.9035087719298246
2,40,200,200,40000,8.196498432694362,0.14640275210451986,0.8535972478954801,0.06593406593406594,0.9340659340659341
2,41,200,200,40000,10.125872245305874,-0.32549778676664537,1.3254977867666453,0.07692307692307693,0.9230769230769231
2,42,200,200,40000,9.650686205772093,-0.21138070255751437,1.2113807025575143,0.10526315789473684,0.8947368421052632
2,43,200,200,40000,8.781779873510192,-0.010315522796844829,1.0103155227968448,0.10843373493975904,0.891566265060241
